county,year,CAUSE,sex,ageG,Ndeaths,YLL,pop,US2000POP
California,2017,B12,Male,15 - 24,0,0,2800801,38077
California,2017,B12,Male,25 - 34,0,0,2896335,37233
California,2017,B12,Male,35 - 44,2,97.49000000000001,2644592,44659
California,2017,B12,Male,45 - 54,42,1723.56,2604519,37030
California,2017,B12,Male,5 - 14,0,0,2591572,39977
California,2017,B12,Male,55 - 64,296,9472.71,2368326,23961
California,2017,B12,Male,65 - 74,800,18512.22,1529439,18136
California,2017,B12,Male,75 - 84,1095,16228.08,693782,12315
California,2017,B12,Male,85 - 999,1219,9437.26,270361,4259
California,2017,B12,Female,0 - 4,0,0,1242519,18987
California,2017,B12,Female,15 - 24,0,0,2637379,38077
California,2017,B12,Female,25 - 34,0,0,2717999,37233
California,2017,B12,Female,35 - 44,0,0,2605410,44659
California,2017,B12,Female,45 - 54,0,0,2620592,37030
California,2017,B12,Female,5 - 14,0,0,2483274,39977
California,2017,B12,Female,55 - 64,0,0,2498268,23961
California,2017,B12,Female,65 - 74,0,0,1735422,18136
California,2017,B12,Female,75 - 84,1,12.86,891197,12315
California,2017,B12,Female,85 - 999,1,7.6,464601,4259
California,2017,B12,Total,0 - 4,0,0,2535275,18987
California,2017,B12,Total,15 - 24,0,0,5438180,38077
California,2017,B12,Total,25 - 34,0,0,5614334,37233
California,2017,B12,Total,35 - 44,2,97.49000000000001,5250002,44659
California,2017,B12,Total,45 - 54,42,1723.56,5225111,37030
California,2017,B12,Total,5 - 14,0,0,5074846,39977
California,2017,B12,Total,55 - 64,296,9472.71,4866594,23961
California,2017,B12,Total,65 - 74,800,18512.22,3264861,18136
California,2017,B12,Total,75 - 84,1096,16240.94,1584979,12315
California,2017,B12,Total,85 - 999,1220,9444.86,734962,4259
California,2017,B13,Male,0 - 4,0,0,1292756,18987
California,2017,B13,Male,15 - 24,1,74.05,2800801,38077
California,2017,B13,Male,25 - 34,4,253.42000000000002,2896335,37233
California,2017,B13,Male,35 - 44,26,1349.36,2644592,44659
California,2017,B13,Male,45 - 54,71,2992.27,2604519,37030
California,2017,B13,Male,5 - 14,0,0,2591572,39977
California,2017,B13,Male,55 - 64,191,6245.63,2368326,23961
California,2017,B13,Male,65 - 74,264,6179.98,1529439,18136
California,2017,B13,Male,75 - 84,204,3056.54,693782,12315
California,2017,B13,Male,85 - 999,136,1097.54,270361,4259
California,2017,B13,Female,0 - 4,2,178.03,1242519,18987
California,2017,B13,Female,15 - 24,0,0,2637379,38077
California,2017,B13,Female,25 - 34,1,67.08,2717999,37233
California,2017,B13,Female,35 - 44,9,479.71000000000004,2605410,44659
California,2017,B13,Female,45 - 54,36,1541.83,2620592,37030
California,2017,B13,Female,5 - 14,1,87.02,2483274,39977
California,2017,B13,Female,55 - 64,84,2747.3,2498268,23961
California,2017,B13,Female,65 - 74,125,2905.5499999999997,1735422,18136
California,2017,B13,Female,75 - 84,129,1893.88,891197,12315
California,2017,B13,Female,85 - 999,133,1035.73,464601,4259
California,2017,B13,Total,0 - 4,2,178.03,2535275,18987
California,2017,B13,Total,15 - 24,1,74.05,5438180,38077
California,2017,B13,Total,25 - 34,5,320.5,5614334,37233
California,2017,B13,Total,35 - 44,35,1829.07,5250002,44659
California,2017,B13,Total,45 - 54,107,4534.1,5225111,37030
California,2017,B13,Total,5 - 14,1,87.02,5074846,39977
California,2017,B13,Total,55 - 64,275,8992.93,4866594,23961
California,2017,B13,Total,65 - 74,389,9085.53,3264861,18136
California,2017,B13,Total,75 - 84,333,4950.42,1584979,12315
California,2017,B13,Total,85 - 999,269,2133.27,734962,4259
California,2017,B14,Male,0 - 4,0,0,1292756,18987
California,2017,B14,Male,15 - 24,0,0,2800801,38077
California,2017,B14,Male,25 - 34,0,0,2896335,37233
California,2017,B14,Male,35 - 44,4,205.85,2644592,44659
California,2017,B14,Male,45 - 54,23,956.77,2604519,37030
California,2017,B14,Male,5 - 14,0,0,2591572,39977
California,2017,B14,Male,55 - 64,106,3419.63,2368326,23961
California,2017,B14,Male,65 - 74,252,5881.79,1529439,18136
California,2017,B14,Male,75 - 84,369,5400.66,693782,12315
California,2017,B14,Male,85 - 999,406,3135.54,270361,4259
California,2017,B14,Female,0 - 4,0,0,1242519,18987
California,2017,B14,Female,15 - 24,0,0,2637379,38077
California,2017,B14,Female,25 - 34,1,60.13,2717999,37233
California,2017,B14,Female,35 - 44,6,303.34000000000003,2605410,44659
California,2017,B14,Female,45 - 54,14,591.18,2620592,37030
California,2017,B14,Female,5 - 14,0,0,2483274,39977
California,2017,B14,Female,55 - 64,35,1116.07,2498268,23961
California,2017,B14,Female,65 - 74,102,2381.46,1735422,18136
California,2017,B14,Female,75 - 84,144,2104.63,891197,12315
California,2017,B14,Female,85 - 999,180,1351.09,464601,4259
California,2017,B14,Total,0 - 4,0,0,2535275,18987
California,2017,B14,Total,15 - 24,0,0,5438180,38077
California,2017,B14,Total,25 - 34,1,60.13,5614334,37233
California,2017,B14,Total,35 - 44,10,509.19,5250002,44659
California,2017,B14,Total,45 - 54,37,1547.95,5225111,37030
California,2017,B14,Total,5 - 14,0,0,5074846,39977
California,2017,B14,Total,55 - 64,141,4535.7,4866594,23961
California,2017,B14,Total,65 - 74,354,8263.25,3264861,18136
California,2017,B14,Total,75 - 84,513,7505.29,1584979,12315
California,2017,B14,Total,85 - 999,586,4486.63,734962,4259
California,2017,B15,Male,0 - 4,11,980.08,1292756,18987
California,2017,B15,Male,15 - 24,17,1216.04,2800801,38077
California,2017,B15,Male,25 - 34,28,1722.29,2896335,37233
California,2017,B15,Male,35 - 44,57,2954.77,2644592,44659
California,2017,B15,Male,45 - 54,125,5245.9,2604519,37030
California,2017,B15,Male,5 - 14,24,1961.67,2591572,39977
California,2017,B15,Male,55 - 64,279,9140.91,2368326,23961
California,2017,B15,Male,65 - 74,285,6835.49,1529439,18136
California,2017,B15,Male,75 - 84,192,2915.7200000000003,693782,12315
California,2017,B15,Male,85 - 999,117,980.28,270361,4259
California,2017,B15,Female,0 - 4,7,629,1242519,18987
California,2017,B15,Female,15 - 24,5,365.26,2637379,38077
California,2017,B15,Female,25 - 34,12,744.36,2717999,37233
California,2017,B15,Female,35 - 44,40,2049.53,2605410,44659
California,2017,B15,Female,45 - 54,76,3179.65,2620592,37030
California,2017,B15,Female,5 - 14,19,1562.53,2483274,39977
California,2017,B15,Female,55 - 64,191,6353.53,2498268,23961
California,2017,B15,Female,65 - 74,228,5487.97,1735422,18136
California,2017,B15,Female,75 - 84,192,2846.09,891197,12315
California,2017,B15,Female,85 - 999,140,1106.34,464601,4259
California,2017,B15,Total,0 - 4,18,1609.08,2535275,18987
California,2017,B15,Total,15 - 24,22,1581.3,5438180,38077
California,2017,B15,Total,25 - 34,40,2466.65,5614334,37233
California,2017,B15,Total,35 - 44,97,5004.3,5250002,44659
California,2017,B15,Total,45 - 54,201,8425.55,5225111,37030
California,2017,B15,Total,5 - 14,43,3524.2,5074846,39977
California,2017,B15,Total,55 - 64,470,15494.44,4866594,23961
California,2017,B15,Total,65 - 74,513,12323.46,3264861,18136
California,2017,B15,Total,75 - 84,384,5761.81,1584979,12315
California,2017,B15,Total,85 - 999,257,2086.62,734962,4259
California,2017,B16,Male,0 - 4,0,0,1292756,18987
California,2017,B16,Male,15 - 24,9,639.56,2800801,38077
California,2017,B16,Male,25 - 34,17,1037.05,2896335,37233
California,2017,B16,Male,35 - 44,30,1552.21,2644592,44659
California,2017,B16,Male,45 - 54,127,5283.53,2604519,37030
California,2017,B16,Male,5 - 14,5,402.15,2591572,39977
California,2017,B16,Male,55 - 64,302,9899.14,2368326,23961
California,2017,B16,Male,65 - 74,507,11872.13,1529439,18136
California,2017,B16,Male,75 - 84,616,9233.27,693782,12315
California,2017,B16,Male,85 - 999,423,3521.7999999999997,270361,4259
California,2017,B16,Female,0 - 4,0,0,1242519,18987
California,2017,B16,Female,15 - 24,4,299.17,2637379,38077
California,2017,B16,Female,25 - 34,7,429.82,2717999,37233
California,2017,B16,Female,35 - 44,19,980.96,2605410,44659
California,2017,B16,Female,45 - 54,58,2440.64,2620592,37030
California,2017,B16,Female,5 - 14,1,78.04,2483274,39977
California,2017,B16,Female,55 - 64,186,6058.48,2498268,23961
California,2017,B16,Female,65 - 74,366,8505.21,1735422,18136
California,2017,B16,Female,75 - 84,476,7054.75,891197,12315
California,2017,B16,Female,85 - 999,456,3577.38,464601,4259
California,2017,B16,Total,0 - 4,0,0,2535275,18987
California,2017,B16,Total,15 - 24,13,938.73,5438180,38077
California,2017,B16,Total,25 - 34,24,1466.87,5614334,37233
California,2017,B16,Total,35 - 44,49,2533.17,5250002,44659
California,2017,B16,Total,45 - 54,185,7724.17,5225111,37030
California,2017,B16,Total,5 - 14,6,480.19,5074846,39977
California,2017,B16,Total,55 - 64,488,15957.62,4866594,23961
California,2017,B16,Total,65 - 74,873,20377.34,3264861,18136
California,2017,B16,Total,75 - 84,1092,16288.02,1584979,12315
California,2017,B16,Total,85 - 999,879,7099.18,734962,4259
California,2017,B16a,Male,0 - 4,0,0,1292756,18987
California,2017,B16a,Male,15 - 24,2,138.14,2800801,38077
California,2017,B16a,Male,25 - 34,3,186.34,2896335,37233
California,2017,B16a,Male,35 - 44,2,105.39,2644592,44659
California,2017,B16a,Male,45 - 54,11,459.18,2604519,37030
California,2017,B16a,Male,5 - 14,0,0,2591572,39977
California,2017,B16a,Male,55 - 64,7,238.23999999999998,2368326,23961
California,2017,B16a,Male,65 - 74,16,372.59999999999997,1529439,18136
California,2017,B16a,Male,75 - 84,16,228.72,693782,12315
California,2017,B16a,Male,85 - 999,8,70.64,270361,4259
California,2017,B16a,Female,0 - 4,0,0,1242519,18987
California,2017,B16a,Female,15 - 24,3,224.13,2637379,38077
California,2017,B16a,Female,25 - 34,1,66.09,2717999,37233
California,2017,B16a,Female,35 - 44,3,150.66,2605410,44659
California,2017,B16a,Female,45 - 54,4,173.38,2620592,37030
California,2017,B16a,Female,5 - 14,0,0,2483274,39977
California,2017,B16a,Female,55 - 64,3,98.93,2498268,23961
California,2017,B16a,Female,65 - 74,11,260.62,1735422,18136
California,2017,B16a,Female,75 - 84,19,272.42,891197,12315
California,2017,B16a,Female,85 - 999,16,119.62,464601,4259
California,2017,B16a,Total,0 - 4,0,0,2535275,18987
California,2017,B16a,Total,15 - 24,5,362.27,5438180,38077
California,2017,B16a,Total,25 - 34,4,252.43,5614334,37233
California,2017,B16a,Total,35 - 44,5,256.05,5250002,44659
California,2017,B16a,Total,45 - 54,15,632.5600000000001,5225111,37030
California,2017,B16a,Total,5 - 14,0,0,5074846,39977
California,2017,B16a,Total,55 - 64,10,337.17,4866594,23961
California,2017,B16a,Total,65 - 74,27,633.22,3264861,18136
California,2017,B16a,Total,75 - 84,35,501.14,1584979,12315
California,2017,B16a,Total,85 - 999,24,190.26,734962,4259
California,2017,B16b,Male,0 - 4,0,0,1292756,18987
California,2017,B16b,Male,15 - 24,7,501.42,2800801,38077
California,2017,B16b,Male,25 - 34,13,789.59,2896335,37233
California,2017,B16b,Male,35 - 44,25,1300.1,2644592,44659
California,2017,B16b,Male,45 - 54,69,2880.15,2604519,37030
California,2017,B16b,Male,5 - 14,5,402.15,2591572,39977
California,2017,B16b,Male,55 - 64,191,6296.92,2368326,23961
California,2017,B16b,Male,65 - 74,290,6775.97,1529439,18136
California,2017,B16b,Male,75 - 84,365,5443.61,693782,12315
California,2017,B16b,Male,85 - 999,286,2369.59,270361,4259
California,2017,B16b,Female,0 - 4,0,0,1242519,18987
California,2017,B16b,Female,15 - 24,1,75.04,2637379,38077
California,2017,B16b,Female,25 - 34,6,363.73,2717999,37233
California,2017,B16b,Female,35 - 44,15,780.08,2605410,44659
California,2017,B16b,Female,45 - 54,33,1374.6,2620592,37030
California,2017,B16b,Female,5 - 14,1,78.04,2483274,39977
California,2017,B16b,Female,55 - 64,111,3599.25,2498268,23961
California,2017,B16b,Female,65 - 74,215,4989.83,1735422,18136
California,2017,B16b,Female,75 - 84,294,4349.8,891197,12315
California,2017,B16b,Female,85 - 999,292,2296.66,464601,4259
California,2017,B16b,Total,0 - 4,0,0,2535275,18987
California,2017,B16b,Total,15 - 24,8,576.46,5438180,38077
California,2017,B16b,Total,25 - 34,19,1153.32,5614334,37233
California,2017,B16b,Total,35 - 44,40,2080.18,5250002,44659
California,2017,B16b,Total,45 - 54,102,4254.75,5225111,37030
California,2017,B16b,Total,5 - 14,6,480.19,5074846,39977
California,2017,B16b,Total,55 - 64,302,9896.17,4866594,23961
California,2017,B16b,Total,65 - 74,505,11765.8,3264861,18136
California,2017,B16b,Total,75 - 84,659,9793.41,1584979,12315
California,2017,B16b,Total,85 - 999,578,4666.25,734962,4259
California,2017,B16c,Male,0 - 4,0,0,1292756,18987
California,2017,B16c,Male,15 - 24,0,0,2800801,38077
California,2017,B16c,Male,25 - 34,1,61.12,2896335,37233
California,2017,B16c,Male,35 - 44,3,146.72,2644592,44659
California,2017,B16c,Male,45 - 54,47,1944.2,2604519,37030
California,2017,B16c,Male,5 - 14,0,0,2591572,39977
California,2017,B16c,Male,55 - 64,104,3363.98,2368326,23961
California,2017,B16c,Male,65 - 74,201,4723.5599999999995,1529439,18136
California,2017,B16c,Male,75 - 84,235,3560.94,693782,12315
California,2017,B16c,Male,85 - 999,129,1081.57,270361,4259
California,2017,B16c,Female,0 - 4,0,0,1242519,18987
California,2017,B16c,Female,15 - 24,0,0,2637379,38077
California,2017,B16c,Female,25 - 34,0,0,2717999,37233
California,2017,B16c,Female,35 - 44,1,50.22,2605410,44659
California,2017,B16c,Female,45 - 54,21,892.66,2620592,37030
California,2017,B16c,Female,5 - 14,0,0,2483274,39977
California,2017,B16c,Female,55 - 64,72,2360.3,2498268,23961
California,2017,B16c,Female,65 - 74,140,3254.7599999999998,1735422,18136
California,2017,B16c,Female,75 - 84,163,2432.53,891197,12315
California,2017,B16c,Female,85 - 999,148,1161.1,464601,4259
California,2017,B16c,Total,0 - 4,0,0,2535275,18987
California,2017,B16c,Total,15 - 24,0,0,5438180,38077
California,2017,B16c,Total,25 - 34,1,61.12,5614334,37233
California,2017,B16c,Total,35 - 44,4,196.94,5250002,44659
California,2017,B16c,Total,45 - 54,68,2836.86,5225111,37030
California,2017,B16c,Total,5 - 14,0,0,5074846,39977
California,2017,B16c,Total,55 - 64,176,5724.28,4866594,23961
California,2017,B16c,Total,65 - 74,341,7978.32,3264861,18136
California,2017,B16c,Total,75 - 84,398,5993.47,1584979,12315
California,2017,B16c,Total,85 - 999,277,2242.67,734962,4259
California,2017,B17,Male,0 - 4,18,1612.1100000000001,1292756,18987
California,2017,B17,Male,15 - 24,40,2885.31,2800801,38077
California,2017,B17,Male,25 - 34,33,2077.57,2896335,37233
California,2017,B17,Male,35 - 44,39,2054.7,2644592,44659
California,2017,B17,Male,45 - 54,67,2841.45,2604519,37030
California,2017,B17,Male,5 - 14,14,1154.36,2591572,39977
California,2017,B17,Male,55 - 64,145,4696.18,2368326,23961
California,2017,B17,Male,65 - 74,301,7030.75,1529439,18136
California,2017,B17,Male,75 - 84,416,6292.99,693782,12315
California,2017,B17,Male,85 - 999,282,2301.73,270361,4259
California,2017,B17,Female,0 - 4,8,718.96,1242519,18987
California,2017,B17,Female,15 - 24,19,1387,2637379,38077
California,2017,B17,Female,25 - 34,17,1066.84,2717999,37233
California,2017,B17,Female,35 - 44,29,1519.82,2605410,44659
California,2017,B17,Female,45 - 54,52,2187.46,2620592,37030
California,2017,B17,Female,5 - 14,10,827.27,2483274,39977
California,2017,B17,Female,55 - 64,98,3206.42,2498268,23961
California,2017,B17,Female,65 - 74,205,4802.21,1735422,18136
California,2017,B17,Female,75 - 84,266,3898.39,891197,12315
California,2017,B17,Female,85 - 999,279,2130.91,464601,4259
California,2017,B17,Total,0 - 4,26,2331.07,2535275,18987
California,2017,B17,Total,15 - 24,59,4272.31,5438180,38077
California,2017,B17,Total,25 - 34,50,3144.41,5614334,37233
California,2017,B17,Total,35 - 44,68,3574.52,5250002,44659
California,2017,B17,Total,45 - 54,119,5028.91,5225111,37030
California,2017,B17,Total,5 - 14,24,1981.6299999999999,5074846,39977
California,2017,B17,Total,55 - 64,243,7902.5999999999995,4866594,23961
California,2017,B17,Total,65 - 74,506,11832.96,3264861,18136
California,2017,B17,Total,75 - 84,682,10191.380000000001,1584979,12315
California,2017,B17,Total,85 - 999,561,4432.64,734962,4259
California,2017,B99,Male,0 - 4,6,538.99,1292756,18987
California,2017,B99,Male,15 - 24,51,3644.09,2800801,38077
California,2017,B99,Male,25 - 34,75,4726.03,2896335,37233
California,2017,B99,Male,35 - 44,84,4402.79,2644592,44659
California,2017,B99,Male,45 - 54,260,10946.56,2604519,37030
California,2017,B99,Male,5 - 14,16,1298.48,2591572,39977
California,2017,B99,Male,55 - 64,636,20644.54,2368326,23961
California,2017,B99,Male,65 - 74,991,23389.44,1529439,18136
California,2017,B99,Male,75 - 84,918,13740.220000000001,693782,12315
California,2017,B99,Male,85 - 999,615,5062.71,270361,4259
California,2017,B99,Female,0 - 4,3,272.89,1242519,18987
California,2017,B99,Female,15 - 24,26,1855.6,2637379,38077
California,2017,B99,Female,25 - 34,36,2226.13,2717999,37233
California,2017,B99,Female,35 - 44,92,4833.3,2605410,44659
California,2017,B99,Female,45 - 54,208,8751.34,2620592,37030
California,2017,B99,Female,5 - 14,13,1077.33,2483274,39977
California,2017,B99,Female,55 - 64,604,19642.93,2498268,23961
California,2017,B99,Female,65 - 74,790,18776.13,1735422,18136
California,2017,B99,Female,75 - 84,803,11945.130000000001,891197,12315
California,2017,B99,Female,85 - 999,738,5705.7,464601,4259
California,2017,B99,Total,0 - 4,9,811.88,2535275,18987
California,2017,B99,Total,15 - 24,77,5499.69,5438180,38077
California,2017,B99,Total,25 - 34,111,6952.16,5614334,37233
California,2017,B99,Total,35 - 44,176,9236.09,5250002,44659
California,2017,B99,Total,45 - 54,468,19697.9,5225111,37030
California,2017,B99,Total,5 - 14,29,2375.81,5074846,39977
California,2017,B99,Total,55 - 64,1240,40287.47,4866594,23961
California,2017,B99,Total,65 - 74,1781,42165.57,3264861,18136
California,2017,B99,Total,75 - 84,1721,25685.350000000002,1584979,12315
California,2017,B99,Total,85 - 999,1353,10768.41,734962,4259
California,2017,C,Male,0 - 4,29,2662.45,1292756,18987
California,2017,C,Male,15 - 24,72,5173.27,2800801,38077
California,2017,C,Male,25 - 34,298,18442.23,2896335,37233
California,2017,C,Male,35 - 44,846,43865.84,2644592,44659
California,2017,C,Male,45 - 54,2599,109093.36,2604519,37030
California,2017,C,Male,5 - 14,11,915.3,2591572,39977
California,2017,C,Male,55 - 64,6402,209597.15,2368326,23961
California,2017,C,Male,65 - 74,8700,204769.77,1529439,18136
California,2017,C,Male,75 - 84,10551,155040.83,693782,12315
California,2017,C,Male,85 - 999,14908,110417.09,270361,4259
California,2017,C,Female,0 - 4,25,2284.91,1242519,18987
California,2017,C,Female,15 - 24,26,1895.43,2637379,38077
California,2017,C,Female,25 - 34,127,7872.46,2717999,37233
California,2017,C,Female,35 - 44,336,17381.82,2605410,44659
California,2017,C,Female,45 - 54,1072,45021.51,2620592,37030
California,2017,C,Female,5 - 14,13,1085.32,2483274,39977
California,2017,C,Female,55 - 64,2830,92009.28,2498268,23961
California,2017,C,Female,65 - 74,5280,122731.72,1735422,18136
California,2017,C,Female,75 - 84,9326,134075.74,891197,12315
California,2017,C,Female,85 - 999,23239,158455.36,464601,4259
California,2017,C,Total,0 - 4,54,4947.36,2535275,18987
California,2017,C,Total,15 - 24,98,7068.7,5438180,38077
California,2017,C,Total,25 - 34,425,26314.69,5614334,37233
California,2017,C,Total,35 - 44,1182,61247.66,5250002,44659
California,2017,C,Total,45 - 54,3671,154114.87,5225111,37030
California,2017,C,Total,5 - 14,24,2000.62,5074846,39977
California,2017,C,Total,55 - 64,9232,301606.43,4866594,23961
California,2017,C,Total,65 - 74,13980,327501.49,3264861,18136
California,2017,C,Total,75 - 84,19877,289116.57,1584979,12315
California,2017,C,Total,85 - 999,38147,268872.45,734962,4259
California,2017,C01,Male,0 - 4,0,0,1292756,18987
California,2017,C01,Male,15 - 24,11,773.73,2800801,38077
California,2017,C01,Male,25 - 34,39,2402.54,2896335,37233
California,2017,C01,Male,35 - 44,146,7619.69,2644592,44659
California,2017,C01,Male,45 - 54,407,17110.86,2604519,37030
California,2017,C01,Male,5 - 14,0,0,2591572,39977
California,2017,C01,Male,55 - 64,881,29021.93,2368326,23961
California,2017,C01,Male,65 - 74,985,23389.37,1529439,18136
California,2017,C01,Male,75 - 84,1123,16472.13,693782,12315
California,2017,C01,Male,85 - 999,1827,13311.88,270361,4259
California,2017,C01,Female,0 - 4,0,0,1242519,18987
California,2017,C01,Female,15 - 24,0,0,2637379,38077
California,2017,C01,Female,25 - 34,10,621.13,2717999,37233
California,2017,C01,Female,35 - 44,54,2800.15,2605410,44659
California,2017,C01,Female,45 - 54,176,7429.92,2620592,37030
California,2017,C01,Female,5 - 14,0,0,2483274,39977
California,2017,C01,Female,55 - 64,442,14399.289999999999,2498268,23961
California,2017,C01,Female,65 - 74,731,17027.13,1735422,18136
California,2017,C01,Female,75 - 84,1244,17687.28,891197,12315
California,2017,C01,Female,85 - 999,3454,23123.78,464601,4259
California,2017,C01,Total,0 - 4,0,0,2535275,18987
California,2017,C01,Total,15 - 24,11,773.73,5438180,38077
California,2017,C01,Total,25 - 34,49,3023.67,5614334,37233
California,2017,C01,Total,35 - 44,200,10419.84,5250002,44659
California,2017,C01,Total,45 - 54,583,24540.78,5225111,37030
California,2017,C01,Total,5 - 14,0,0,5074846,39977
California,2017,C01,Total,55 - 64,1323,43421.22,4866594,23961
California,2017,C01,Total,65 - 74,1716,40416.5,3264861,18136
California,2017,C01,Total,75 - 84,2367,34159.41,1584979,12315
California,2017,C01,Total,85 - 999,5281,36435.659999999996,734962,4259
California,2017,C02,Male,0 - 4,2,183.88,1292756,18987
California,2017,C02,Male,15 - 24,7,493.46,2800801,38077
California,2017,C02,Male,25 - 34,46,2812.51,2896335,37233
California,2017,C02,Male,35 - 44,290,14885.64,2644592,44659
California,2017,C02,Male,45 - 54,1248,52112.55,2604519,37030
California,2017,C02,Male,5 - 14,0,0,2591572,39977
California,2017,C02,Male,55 - 64,3466,113320.14,2368326,23961
California,2017,C02,Male,65 - 74,4827,113663.34,1529439,18136
California,2017,C02,Male,75 - 84,5288,78194.79000000001,693782,12315
California,2017,C02,Male,85 - 999,6642,49711.479999999996,270361,4259
California,2017,C02,Female,0 - 4,0,0,1242519,18987
California,2017,C02,Female,15 - 24,3,217.17,2637379,38077
California,2017,C02,Female,25 - 34,13,786.6,2717999,37233
California,2017,C02,Female,35 - 44,68,3502.32,2605410,44659
California,2017,C02,Female,45 - 54,363,15067.57,2620592,37030
California,2017,C02,Female,5 - 14,0,0,2483274,39977
California,2017,C02,Female,55 - 64,1220,39605.42,2498268,23961
California,2017,C02,Female,65 - 74,2338,54329.44,1735422,18136
California,2017,C02,Female,75 - 84,3652,52797.67,891197,12315
California,2017,C02,Female,85 - 999,8324,56580.67,464601,4259
California,2017,C02,Total,0 - 4,2,183.88,2535275,18987
California,2017,C02,Total,15 - 24,10,710.63,5438180,38077
California,2017,C02,Total,25 - 34,59,3599.11,5614334,37233
California,2017,C02,Total,35 - 44,358,18387.96,5250002,44659
California,2017,C02,Total,45 - 54,1611,67180.12,5225111,37030
California,2017,C02,Total,5 - 14,0,0,5074846,39977
California,2017,C02,Total,55 - 64,4686,152925.56,4866594,23961
California,2017,C02,Total,65 - 74,7165,167992.78,3264861,18136
California,2017,C02,Total,75 - 84,8940,130992.46,1584979,12315
California,2017,C02,Total,85 - 999,14966,106292.15,734962,4259
California,2017,C03,Male,0 - 4,6,548.77,1292756,18987
California,2017,C03,Male,15 - 24,8,583.44,2800801,38077
California,2017,C03,Male,25 - 34,46,2831.37,2896335,37233
California,2017,C03,Male,35 - 44,131,6877.09,2644592,44659
California,2017,C03,Male,45 - 54,327,13773.29,2604519,37030
California,2017,C03,Male,5 - 14,4,319.13,2591572,39977
California,2017,C03,Male,55 - 64,804,26232.68,2368326,23961
California,2017,C03,Male,65 - 74,1227,28646.7,1529439,18136
California,2017,C03,Male,75 - 84,1842,26885.73,693782,12315
California,2017,C03,Male,85 - 999,2551,19039.829999999998,270361,4259
California,2017,C03,Female,0 - 4,7,640.65,1242519,18987
California,2017,C03,Female,15 - 24,6,438.33,2637379,38077
California,2017,C03,Female,25 - 34,33,2059.67,2717999,37233
California,2017,C03,Female,35 - 44,94,4870.46,2605410,44659
California,2017,C03,Female,45 - 54,215,9061.55,2620592,37030
California,2017,C03,Female,5 - 14,6,503.14,2483274,39977
California,2017,C03,Female,55 - 64,516,16759.24,2498268,23961
California,2017,C03,Female,65 - 74,1028,23791.84,1735422,18136
California,2017,C03,Female,75 - 84,2171,31012.83,891197,12315
California,2017,C03,Female,85 - 999,5210,36353.8,464601,4259
California,2017,C03,Total,0 - 4,13,1189.42,2535275,18987
California,2017,C03,Total,15 - 24,14,1021.77,5438180,38077
California,2017,C03,Total,25 - 34,79,4891.04,5614334,37233
California,2017,C03,Total,35 - 44,225,11747.55,5250002,44659
California,2017,C03,Total,45 - 54,542,22834.84,5225111,37030
California,2017,C03,Total,5 - 14,10,822.27,5074846,39977
California,2017,C03,Total,55 - 64,1320,42991.92,4866594,23961
California,2017,C03,Total,65 - 74,2255,52438.54,3264861,18136
California,2017,C03,Total,75 - 84,4013,57898.56,1584979,12315
California,2017,C03,Total,85 - 999,7761,55393.63,734962,4259
California,2017,C04,Male,0 - 4,7,643.5799999999999,1292756,18987
California,2017,C04,Male,15 - 24,24,1713.47,2800801,38077
California,2017,C04,Male,25 - 34,61,3802.86,2896335,37233
California,2017,C04,Male,35 - 44,116,6029.83,2644592,44659
California,2017,C04,Male,45 - 54,225,9549.98,2604519,37030
California,2017,C04,Male,5 - 14,3,256.07,2591572,39977
California,2017,C04,Male,55 - 64,386,12732.05,2368326,23961
California,2017,C04,Male,65 - 74,345,8203.35,1529439,18136
California,2017,C04,Male,75 - 84,345,5236.21,693782,12315
California,2017,C04,Male,85 - 999,348,2624.46,270361,4259
California,2017,C04,Female,0 - 4,11,1001.62,1242519,18987
California,2017,C04,Female,15 - 24,6,442.3,2637379,38077
California,2017,C04,Female,25 - 34,23,1422.64,2717999,37233
California,2017,C04,Female,35 - 44,34,1786.75,2605410,44659
California,2017,C04,Female,45 - 54,76,3203.18,2620592,37030
California,2017,C04,Female,5 - 14,3,251.07,2483274,39977
California,2017,C04,Female,55 - 64,140,4619.6,2498268,23961
California,2017,C04,Female,65 - 74,194,4600.74,1735422,18136
California,2017,C04,Female,75 - 84,261,3867.02,891197,12315
California,2017,C04,Female,85 - 999,372,2665.99,464601,4259
California,2017,C04,Total,0 - 4,18,1645.2,2535275,18987
California,2017,C04,Total,15 - 24,30,2155.77,5438180,38077
California,2017,C04,Total,25 - 34,84,5225.5,5614334,37233
California,2017,C04,Total,35 - 44,150,7816.58,5250002,44659
California,2017,C04,Total,45 - 54,301,12753.16,5225111,37030
California,2017,C04,Total,5 - 14,6,507.14,5074846,39977
California,2017,C04,Total,55 - 64,526,17351.65,4866594,23961
California,2017,C04,Total,65 - 74,539,12804.09,3264861,18136
California,2017,C04,Total,75 - 84,606,9103.23,1584979,12315
California,2017,C04,Total,85 - 999,720,5290.45,734962,4259
California,2017,C99,Male,0 - 4,14,1286.22,1292756,18987
California,2017,C99,Male,15 - 24,22,1609.17,2800801,38077
California,2017,C99,Male,25 - 34,106,6592.95,2896335,37233
California,2017,C99,Male,35 - 44,163,8453.59,2644592,44659
California,2017,C99,Male,45 - 54,392,16546.68,2604519,37030
California,2017,C99,Male,5 - 14,4,340.1,2591572,39977
